date,mkt_ret,vol21,kf_level,kf_vol,gain_ret,gain_vol,cross_gain_vol_from_ret,innov_ret,innov_log_vol,innov_vol_z,regime
2026-01-01,-0.0027026644207059536,0.10483804866545665,-0.0012669876092215036,0.0936291834151295,0.048774759239562544,0.048774759239562544,0.0,-0.001509292173887993,0.11887262598333592,0.819801185009487,normal
2026-01-02,-0.0019108212144992027,0.09926843079700809,-0.0012983898785243763,0.09389664798285594,0.04877388978372508,0.04877388978372508,0.0,-0.0006438336052776992,0.058485479541823704,0.4033433849891791,normal
2026-01-05,-0.003436647456384676,0.09670424540452421,-0.0014026793357646576,0.09403167288246657,0.048773103072381516,0.048773103072381516,0.0,-0.0021382575778602997,0.029462616490599558,0.20318814983130365,normal
2026-01-06,0.0027167381817945428,0.0981178506477905,-0.0012017654929594884,0.0942269593797717,0.048772391229770964,0.048772391229770964,0.0,0.004119417517559201,0.04253764273307592,0.2933598297995033,normal
2026-01-07,-0.007762886078747942,0.10018036833211133,-0.001521762807058764,0.09450893489153522,0.04877174712996399,0.04877174712996399,0.0,-0.006561120585788454,0.06126591099763701,0.4225190243974105,normal
2026-01-08,-0.006588401329814091,0.1010154139515259,-0.0017688686670296499,0.09481631577546903,0.048771164325436295,0.048771164325436295,0.0,-0.005066638522755327,0.06657873943148074,0.45915897094806024,normal
2026-01-09,0.004148025045483942,0.10282086177587205,-0.0014802979917128924,0.09519183813078795,0.04877063698245275,0.04877063698245275,0.0,0.005916893712513592,0.08104676620700735,0.5589375888343006,normal
2026-01-12,-0.00034971309086947875,0.10288123260815799,-0.0014251591854057277,0.09555315799086019,0.04877015982261144,0.04877015982261144,0.0,0.0011305849008434136,0.077681037243849,0.5357260329709046,normal
2026-01-13,0.005271057695015593,0.10564166659640495,-0.0010985865090501086,0.09602203970401554,0.04876972806995932,0.04876972806995932,0.0,0.0066962168804213205,0.10037014268835476,0.692201243469092,normal
2026-01-14,0.00499564202380791,0.09275683433378723,-0.0008013750215192653,0.09586016392378219,0.04876933740314784,0.04876933740314784,0.0,0.006094228532858019,-0.034596361056101976,-0.23859335474395596,normal
2026-01-15,6.094577012667677e-05,0.09289096282277359,-0.0007593205127043743,0.09571318177470084,0.04876898391214726,0.04876898391214726,0.0,0.0008623207916459421,-0.0314641412245531,-0.21699208167037,normal
2026-01-16,-0.011567513176187547,0.09498787943214351,-0.0012864216297956534,0.0956776816302649,0.04876866405908512,0.04876866405908512,0.0,-0.010808192663483172,-0.00760673102994236,-0.052459740331775744,normal
2026-01-19,-0.003881914744580372,0.0864014788173802,-0.0014129996104003215,0.09520301843523343,0.048768374642815034,0.048768374642815034,0.0,-0.0025954931147847186,-0.10198026785040826,-0.7033059487968601,low_vol
