date,window,kind,asset_a,asset_b,corr
1963-06-03,63,sector,Consumer Discretionary,Consumer Staples,
1963-06-03,63,sector,Consumer Discretionary,Energy,
1963-06-03,63,sector,Consumer Discretionary,Financials,
1963-06-03,63,sector,Consumer Discretionary,Health Care,
1963-06-03,63,sector,Consumer Discretionary,Industrials,
1963-06-03,63,sector,Consumer Discretionary,Information Technology,
1963-06-03,63,sector,Consumer Discretionary,Materials,
1963-06-03,63,sector,Consumer Discretionary,Utilities,
1963-06-03,63,sector,Consumer Staples,Energy,0.013992178846668665
1963-06-03,63,sector,Consumer Staples,Financials,
1963-06-03,63,sector,Consumer Staples,Health Care,-0.10310631948783197
1963-06-03,63,sector,Consumer Staples,Industrials,0.1753843300344936
1963-06-03,63,sector,Consumer Staples,Information Technology,0.039398080972170735
1963-06-03,63,sector,Consumer Staples,Materials,
1963-06-03,63,sector,Consumer Staples,Utilities,0.0920159277665849
1963-06-03,63,sector,Energy,Financials,
1963-06-03,63,sector,Energy,Health Care,-0.08711638837195558
1963-06-03,63,sector,Energy,Industrials,0.14861772999437922
1963-06-03,63,sector,Energy,Information Technology,0.06629513734934632
1963-06-03,63,sector,Energy,Materials,
1963-06-03,63,sector,Energy,Utilities,0.23928529862575432
1963-06-03,63,sector,Financials,Health Care,
1963-06-03,63,sector,Financials,Industrials,
1963-06-03,63,sector,Financials,Information Technology,
1963-06-03,63,sector,Financials,Materials,
1963-06-03,63,sector,Financials,Utilities,
1963-06-03,63,sector,Health Care,Industrials,0.264934877853081
1963-06-03,63,sector,Health Care,Information Technology,0.3212945248930373
1963-06-03,63,sector,Health Care,Materials,
1963-06-03,63,sector,Health Care,Utilities,0.10672525590607451
1963-06-03,63,sector,Industrials,Information Technology,0.31444435524206604
1963-06-03,63,sector,Industrials,Materials,
1963-06-03,63,sector,Industrials,Utilities,0.2705573796285507
1963-06-03,63,sector,Information Technology,Materials,
1963-06-03,63,sector,Information Technology,Utilities,0.03168303616279607
1963-06-03,63,sector,Materials,Utilities,
1963-07-02,63,sector,Consumer Discretionary,Consumer Staples,
1963-07-02,63,sector,Consumer Discretionary,Energy,
1963-07-02,63,sector,Consumer Discretionary,Financials,
1963-07-02,63,sector,Consumer Discretionary,Health Care,
1963-07-02,63,sector,Consumer Discretionary,Industrials,
1963-07-02,63,sector,Consumer Discretionary,Information Technology,
1963-07-02,63,sector,Consumer Discretionary,Materials,
1963-07-02,63,sector,Consumer Discretionary,Utilities,
1963-07-02,63,sector,Consumer Staples,Energy,-0.12176795162555616
1963-07-02,63,sector,Consumer Staples,Financials,
1963-07-02,63,sector,Consumer Staples,Health Care,-0.28957852783326965
1963-07-02,63,sector,Consumer Staples,Industrials,-0.2280457578706769
1963-07-02,63,sector,Consumer Staples,Information Technology,-0.08304968234042807
1963-07-02,63,sector,Consumer Staples,Materials,
1963-07-02,63,sector,Consumer Staples,Utilities,-0.2786677427094599
1963-07-02,63,sector,Energy,Financials,
1963-07-02,63,sector,Energy,Health Care,-0.023817990969780285
1963-07-02,63,sector,Energy,Industrials,0.28488345212930577
1963-07-02,63,sector,Energy,Information Technology,0.19040910505823214
1963-07-02,63,sector,Energy,Materials,
1963-07-02,63,sector,Energy,Utilities,0.164215138375619
1963-07-02,63,sector,Financials,Health Care,
1963-07-02,63,sector,Financials,Industrials,
1963-07-02,63,sector,Financials,Information Technology,
1963-07-02,63,sector,Financials,Materials,
1963-07-02,63,sector,Financials,Utilities,
1963-07-02,63,sector,Health Care,Industrials,0.41446555475490837
1963-07-02,63,sector,Health Care,Information Technology,0.38561155690172877
1963-07-02,63,sector,Health Care,Materials,
1963-07-02,63,sector,Health Care,Utilities,0.170099788649914
1963-07-02,63,sector,Industrials,Information Technology,0.5497386818509622
1963-07-02,63,sector,Industrials,Materials,
1963-07-02,63,sector,Industrials,Utilities,0.1934532187185895
1963-07-02,63,sector,Information Technology,Materials,
1963-07-02,63,sector,Information Technology,Utilities,0.10982909448447176
1963-07-02,63,sector,Materials,Utilities,
1963-08-01,63,sector,Consumer Discretionary,Consumer Staples,
1963-08-01,63,sector,Consumer Discretionary,Energy,
1963-08-01,63,sector,Consumer Discretionary,Financials,
1963-08-01,63,sector,Consumer Discretionary,Health Care,
1963-08-01,63,sector,Consumer Discretionary,Industrials,
1963-08-01,63,sector,Consumer Discretionary,Information Technology,
1963-08-01,63,sector,Consumer Discretionary,Materials,
1963-08-01,63,sector,Consumer Discretionary,Utilities,
1963-08-01,63,sector,Consumer Staples,Energy,-0.2105193267652009
1963-08-01,63,sector,Consumer Staples,Financials,
1963-08-01,63,sector,Consumer Staples,Health Care,-0.07067002600249515
1963-08-01,63,sector,Consumer Staples,Industrials,-0.08160515474109904
1963-08-01,63,sector,Consumer Staples,Information Technology,-0.0030393310213575895
1963-08-01,63,sector,Consumer Staples,Materials,
1963-08-01,63,sector,Consumer Staples,Utilities,-0.2391211229983074
1963-08-01,63,sector,Energy,Financials,
1963-08-01,63,sector,Energy,Health Care,0.026321886167048857
1963-08-01,63,sector,Energy,Industrials,0.28163077762347893
1963-08-01,63,sector,Energy,Information Technology,0.24023765678434075
1963-08-01,63,sector,Energy,Materials,
1963-08-01,63,sector,Energy,Utilities,0.1612747376642468
1963-08-01,63,sector,Financials,Health Care,
1963-08-01,63,sector,Financials,Industrials,
1963-08-01,63,sector,Financials,Information Technology,
1963-08-01,63,sector,Financials,Materials,
1963-08-01,63,sector,Financials,Utilities,
1963-08-01,63,sector,Health Care,Industrials,0.516522009070211
1963-08-01,63,sector,Health Care,Information Technology,0.4102474407096745
1963-08-01,63,sector,Health Care,Materials,
1963-08-01,63,sector,Health Care,Utilities,0.1991306511058135
1963-08-01,63,sector,Industrials,Information Technology,0.6825692556418845
1963-08-01,63,sector,Industrials,Materials,
1963-08-01,63,sector,Industrials,Utilities,0.2109096612172118
1963-08-01,63,sector,Information Technology,Materials,
1963-08-01,63,sector,Information Technology,Utilities,0.21731533215380094
1963-08-01,63,sector,Materials,Utilities,
1963-08-30,63,sector,Consumer Discretionary,Consumer Staples,
1963-08-30,63,sector,Consumer Discretionary,Energy,
1963-08-30,63,sector,Consumer Discretionary,Financials,
1963-08-30,63,sector,Consumer Discretionary,Health Care,
1963-08-30,63,sector,Consumer Discretionary,Industrials,
1963-08-30,63,sector,Consumer Discretionary,Information Technology,
1963-08-30,63,sector,Consumer Discretionary,Materials,
1963-08-30,63,sector,Consumer Discretionary,Utilities,
1963-08-30,63,sector,Consumer Staples,Energy,0.0560490594255039
1963-08-30,63,sector,Consumer Staples,Financials,
1963-08-30,63,sector,Consumer Staples,Health Care,0.17429815722093156
1963-08-30,63,sector,Consumer Staples,Industrials,0.02243315003663495
1963-08-30,63,sector,Consumer Staples,Information Technology,0.09960601824667355
1963-08-30,63,sector,Consumer Staples,Materials,
1963-08-30,63,sector,Consumer Staples,Utilities,-0.18507036794884335
1963-08-30,63,sector,Energy,Financials,
1963-08-30,63,sector,Energy,Health Care,0.29562405787760493
1963-08-30,63,sector,Energy,Industrials,0.2991337643001695
1963-08-30,63,sector,Energy,Information Technology,0.37234192794078236
1963-08-30,63,sector,Energy,Materials,
1963-08-30,63,sector,Energy,Utilities,0.16079426180159614
1963-08-30,63,sector,Financials,Health Care,
1963-08-30,63,sector,Financials,Industrials,
1963-08-30,63,sector,Financials,Information Technology,
1963-08-30,63,sector,Financials,Materials,
1963-08-30,63,sector,Financials,Utilities,
1963-08-30,63,sector,Health Care,Industrials,0.4959118465929538
1963-08-30,63,sector,Health Care,Information Technology,0.3228246670467889
1963-08-30,63,sector,Health Care,Materials,
1963-08-30,63,sector,Health Care,Utilities,0.24439529832717016
1963-08-30,63,sector,Industrials,Information Technology,0.6540763011493441
1963-08-30,63,sector,Industrials,Materials,
1963-08-30,63,sector,Industrials,Utilities,0.12912599796029206
1963-08-30,63,sector,Information Technology,Materials,
1963-08-30,63,sector,Information Technology,Utilities,0.28517287010851405
1963-08-30,63,sector,Materials,Utilities,
1963-10-01,63,sector,Consumer Discretionary,Consumer Staples,
1963-10-01,63,sector,Consumer Discretionary,Energy,
1963-10-01,63,sector,Consumer Discretionary,Financials,
1963-10-01,63,sector,Consumer Discretionary,Health Care,
1963-10-01,63,sector,Consumer Discretionary,Industrials,
1963-10-01,63,sector,Consumer Discretionary,Information Technology,
1963-10-01,63,sector,Consumer Discretionary,Materials,
1963-10-01,63,sector,Consumer Discretionary,Utilities,
1963-10-01,63,sector,Consumer Staples,Energy,0.2705217692448948
1963-10-01,63,sector,Consumer Staples,Financials,
1963-10-01,63,sector,Consumer Staples,Health Care,0.40661280136245775
1963-10-01,63,sector,Consumer Staples,Industrials,0.32267265130498196
1963-10-01,63,sector,Consumer Staples,Information Technology,0.24561736740228335
1963-10-01,63,sector,Consumer Staples,Materials,
1963-10-01,63,sector,Consumer Staples,Utilities,0.17924926993124343
1963-10-01,63,sector,Energy,Financials,
1963-10-01,63,sector,Energy,Health Care,0.2624007499483855
1963-10-01,63,sector,Energy,Industrials,0.2745125407157092
1963-10-01,63,sector,Energy,Information Technology,0.26063663787162894
1963-10-01,63,sector,Energy,Materials,
1963-10-01,63,sector,Energy,Utilities,0.24595557892467357
1963-10-01,63,sector,Financials,Health Care,
1963-10-01,63,sector,Financials,Industrials,
1963-10-01,63,sector,Financials,Information Technology,
1963-10-01,63,sector,Financials,Materials,
1963-10-01,63,sector,Financials,Utilities,
1963-10-01,63,sector,Health Care,Industrials,0.519803997872754
1963-10-01,63,sector,Health Care,Information Technology,0.19551945797426218
1963-10-01,63,sector,Health Care,Materials,
1963-10-01,63,sector,Health Care,Utilities,0.3404612521727164
1963-10-01,63,sector,Industrials,Information Technology,0.4913758005300864
1963-10-01,63,sector,Industrials,Materials,
1963-10-01,63,sector,Industrials,Utilities,0.31379938467229473
1963-10-01,63,sector,Information Technology,Materials,
1963-10-01,63,sector,Information Technology,Utilities,0.17794753272401248
1963-10-01,63,sector,Materials,Utilities,
1963-10-30,63,sector,Consumer Discretionary,Consumer Staples,
1963-10-30,63,sector,Consumer Discretionary,Energy,
1963-10-30,63,sector,Consumer Discretionary,Financials,
1963-10-30,63,sector,Consumer Discretionary,Health Care,
1963-10-30,63,sector,Consumer Discretionary,Industrials,
1963-10-30,63,sector,Consumer Discretionary,Information Technology,
1963-10-30,63,sector,Consumer Discretionary,Materials,
1963-10-30,63,sector,Consumer Discretionary,Utilities,
1963-10-30,63,sector,Consumer Staples,Energy,0.2897591511218624
1963-10-30,63,sector,Consumer Staples,Financials,
1963-10-30,63,sector,Consumer Staples,Health Care,0.2048596470551951
1963-10-30,63,sector,Consumer Staples,Industrials,0.1255449001610799
1963-10-30,63,sector,Consumer Staples,Information Technology,0.1869232011387011
1963-10-30,63,sector,Consumer Staples,Materials,
1963-10-30,63,sector,Consumer Staples,Utilities,1.8730403899126613e-05
1963-10-30,63,sector,Energy,Financials,
1963-10-30,63,sector,Energy,Health Care,0.3148978802394111
1963-10-30,63,sector,Energy,Industrials,0.16324560868185894
1963-10-30,63,sector,Energy,Information Technology,0.12604022237916773
1963-10-30,63,sector,Energy,Materials,
1963-10-30,63,sector,Energy,Utilities,0.23537428351843923
1963-10-30,63,sector,Financials,Health Care,
1963-10-30,63,sector,Financials,Industrials,
1963-10-30,63,sector,Financials,Information Technology,
1963-10-30,63,sector,Financials,Materials,
1963-10-30,63,sector,Financials,Utilities,
1963-10-30,63,sector,Health Care,Industrials,0.12833518791278065
1963-10-30,63,sector,Health Care,Information Technology,0.034342244080791895
1963-10-30,63,sector,Health Care,Materials,
1963-10-30,63,sector,Health Care,Utilities,0.22320870752402946
1963-10-30,63,sector,Industrials,Information Technology,0.2690920918591912
1963-10-30,63,sector,Industrials,Materials,
1963-10-30,63,sector,Industrials,Utilities,0.25883953530325715
1963-10-30,63,sector,Information Technology,Materials,
1963-10-30,63,sector,Information Technology,Utilities,0.04966668764561243
1963-10-30,63,sector,Materials,Utilities,
1963-12-03,63,sector,Consumer Discretionary,Consumer Staples,
1963-12-03,63,sector,Consumer Discretionary,Energy,
1963-12-03,63,sector,Consumer Discretionary,Financials,
1963-12-03,63,sector,Consumer Discretionary,Health Care,
1963-12-03,63,sector,Consumer Discretionary,Industrials,
1963-12-03,63,sector,Consumer Discretionary,Information Technology,
1963-12-03,63,sector,Consumer Discretionary,Materials,
1963-12-03,63,sector,Consumer Discretionary,Utilities,
1963-12-03,63,sector,Consumer Staples,Energy,0.43741637525597216
1963-12-03,63,sector,Consumer Staples,Financials,
1963-12-03,63,sector,Consumer Staples,Health Care,0.31315410754435713
1963-12-03,63,sector,Consumer Staples,Industrials,0.48323120812719583
1963-12-03,63,sector,Consumer Staples,Information Technology,0.356323462304776
1963-12-03,63,sector,Consumer Staples,Materials,
1963-12-03,63,sector,Consumer Staples,Utilities,0.16053852058452706
1963-12-03,63,sector,Energy,Financials,
1963-12-03,63,sector,Energy,Health Care,0.4776244675220612
1963-12-03,63,sector,Energy,Industrials,0.6303495816078488
1963-12-03,63,sector,Energy,Information Technology,0.383622715738035
1963-12-03,63,sector,Energy,Materials,
1963-12-03,63,sector,Energy,Utilities,0.30929814209911066
1963-12-03,63,sector,Financials,Health Care,
1963-12-03,63,sector,Financials,Industrials,
1963-12-03,63,sector,Financials,Information Technology,
1963-12-03,63,sector,Financials,Materials,
1963-12-03,63,sector,Financials,Utilities,
1963-12-03,63,sector,Health Care,Industrials,0.4666885123662235
1963-12-03,63,sector,Health Care,Information Technology,0.22406743631979342
1963-12-03,63,sector,Health Care,Materials,
1963-12-03,63,sector,Health Care,Utilities,0.3151606480401364
1963-12-03,63,sector,Industrials,Information Technology,0.4057404321274929
1963-12-03,63,sector,Industrials,Materials,
1963-12-03,63,sector,Industrials,Utilities,0.4115650875973894
1963-12-03,63,sector,Information Technology,Materials,
1963-12-03,63,sector,Information Technology,Utilities,0.26885393354409387
1963-12-03,63,sector,Materials,Utilities,
1964-01-03,63,sector,Consumer Discretionary,Consumer Staples,
1964-01-03,63,sector,Consumer Discretionary,Energy,
1964-01-03,63,sector,Consumer Discretionary,Financials,
1964-01-03,63,sector,Consumer Discretionary,Health Care,
1964-01-03,63,sector,Consumer Discretionary,Industrials,
1964-01-03,63,sector,Consumer Discretionary,Information Technology,
1964-01-03,63,sector,Consumer Discretionary,Materials,
1964-01-03,63,sector,Consumer Discretionary,Utilities,
1964-01-03,63,sector,Consumer Staples,Energy,0.38935973051099365
1964-01-03,63,sector,Consumer Staples,Financials,
1964-01-03,63,sector,Consumer Staples,Health Care,0.274705079896815
1964-01-03,63,sector,Consumer Staples,Industrials,0.35543563335525385
1964-01-03,63,sector,Consumer Staples,Information Technology,0.4021987257327222
1964-01-03,63,sector,Consumer Staples,Materials,
1964-01-03,63,sector,Consumer Staples,Utilities,0.08594431724249425
1964-01-03,63,sector,Energy,Financials,
1964-01-03,63,sector,Energy,Health Care,0.5311912519748164
1964-01-03,63,sector,Energy,Industrials,0.622963216365179
1964-01-03,63,sector,Energy,Information Technology,0.3683564638329268
1964-01-03,63,sector,Energy,Materials,
1964-01-03,63,sector,Energy,Utilities,0.19872444917643337
1964-01-03,63,sector,Financials,Health Care,
1964-01-03,63,sector,Financials,Industrials,
1964-01-03,63,sector,Financials,Information Technology,
1964-01-03,63,sector,Financials,Materials,
1964-01-03,63,sector,Financials,Utilities,
1964-01-03,63,sector,Health Care,Industrials,0.4403724856217735
