ticker,ret_21d,ret_63d,ret_126d,ret_252d,mom_12_1,resid_mom_63,beta_est,trail_ann_ret,trail_ann_vol,trail_sharpe,trail_n,ret_21d_z,ret_63d_z,ret_126d_z,mom_12_1_z,resid_mom_63_z,momentum_score,momentum_quintile
DE,-0.04486725293661731,0.03644591974413758,0.05678165282761283,0.18507455465059586,0.20977926960570548,-0.05369873605852662,1.0812487287211572,0.21540744547888246,0.304024171755321,0.5769523010823316,252,-0.37049787248975047,-0.09238955107324005,-0.2017967250180125,-0.21388070734465395,-0.3443230743515962,-0.2445775860554506,2
QQQ,-0.05739343339910963,0.01585718528226221,0.12843580320754233,0.178432897471142,0.22790078679754333,-0.07639851739552947,1.064044090321985,0.1817757366637205,0.18752309874764572,0.7560441226203896,252,-0.47220773112050196,-0.23006600265494384,0.04336198066629793,-0.19248036742360058,-0.4976903584302999,-0.26981649579260963,2
VUG,-0.02204945533541447,0.006569462665359849,0.08184094325354141,0.09214609439486732,0.10832649035028119,-0.07664632161590776,0.9379564321180415,0.12688258611171688,0.7062295793993655,0.12302314806129873,252,-0.18522232299302266,-0.292172816239725,-0.11605845063176433,-0.3336898788956746,-0.49936460628751195,-0.2853016150095397,2
DUK,0.003975510959255191,-0.009258535374112142,0.033221484240315347,0.014461279060901111,0.030944292795905826,-0.056841382562998505,0.5482917349660303,0.025869172016522946,0.1519939503304382,-0.09296967381107159,252,0.02609473815158855,-0.39801431950219296,-0.28240587893219893,-0.42507325005444385,-0.3655558409608768,-0.28899091025962476,2
SEDG,-0.2542857442583356,0.005780295306443195,0.19178074287743563,0.663744927763541,0.9795919455965907,-0.00913814884434283,1.6199975401745783,0.965311911531559,0.9674853184046015,0.9564092538969097,252,-2.0709304353748617,-0.29744996243251015,0.2600914141852199,0.6952182807445364,-0.04325690386601227,-0.2912655213487255,2
WM,0.010041056683391059,-0.006671074091480933,-0.00044159717334679716,-0.02854319692005347,0.0021748586919281276,-0.06189373457982497,0.6605007863481872,-0.009177328328729861,0.19908285121371483,-0.24701940940125552,252,0.0753456490711227,-0.3807120181559226,-0.3975813073611236,-0.4590480912691064,-0.3996912141403149,-0.31233739637106894,2
SO,-0.00820023534660208,-0.017189306829870077,0.044855414567470664,0.004044244967226218,0.03365336439071287,-0.05968450501497838,0.49539738286101703,0.018128445134677262,0.1682833606158848,-0.12996861237663096,252,-0.07276967141051319,-0.45104722807440634,-0.24260135559469606,-0.4218740116912535,-0.38476492329915235,-0.31461143801400426,2
HBAN,-0.0568746908852541,0.05693069832802489,-0.10199792257448337,0.037037075639520634,0.0681818985534608,-0.012377755441299336,1.2142065113107838,0.18953053258028774,0.5569173127120002,0.26849682918299717,252,-0.46799565482893074,0.04459174965162215,-0.7450478135911817,-0.3810980457367401,-0.06514476515781942,-0.32293890593260993,2
NVDA,-0.01285559531016589,-0.017331733753805922,0.11969682847751284,0.06486126548642934,0.0729115356582084,-0.11747178345996381,1.6365412518678426,0.5210503489711416,0.9660984014120021,0.4979310060632146,252,-0.11057018092633447,-0.45199963403862403,0.013462306712142338,-0.3755126501722664,-0.7751950255909399,-0.3399630368032045,2
SPR,-0.09805311556773022,-0.015788328026508647,0.05807635879157602,0.12319874150346766,0.2650343018199812,-0.020986970108361244,0.14146334384387257,0.1498467728716465,0.25957789108146034,0.42317461018733116,252,-0.8023554994465902,-0.441678911107419,-0.19736699643028952,-0.14862808753272916,-0.12331148720396932,-0.3426681963441995,2
XLU,-0.002457016064928097,-0.036877272457663035,0.036675904113320223,0.03523413257461483,0.05840170407161027,-0.0919348126994739,0.6128814760058429,0.04502666424654522,0.14433993731395187,0.034825179642497636,252,-0.02613598103908764,-0.5827002566525499,-0.27058686914050306,-0.3926478229540629,-0.6026587446907679,-0.37494593489539424,2
CPB,-0.05922451769555548,0.07707316701005151,-0.22335562129113617,-0.31214950238994954,-0.2833436066777598,0.03589829673500482,0.5342307198889532,-0.32844398326173974,0.30143246560388054,-1.2223102197157507,252,-0.4870757370134524,0.17928403097528084,-1.1602630688757476,-0.7962269349589122,0.26102432424448135,-0.40065147712566995,2
PG,-0.023536499588282855,0.00376522487669928,-0.08229737237944124,-0.0717647165312636,-0.02573836886779024,-0.050985408095177126,0.6388518642410758,-0.05681304021792033,0.18820990432122905,-0.5143886585940969,252,-0.19729679862346727,-0.31092469770427156,-0.6776440224433329,-0.4920118079241744,-0.32599092681344477,-0.40077365070173815,2
BA,0.010613926461684464,-0.0018075424751796687,-0.06378471390724016,-0.05034180251554532,-0.029481037699677803,-0.09687607562222735,1.1748031230130942,-0.0009458283494027109,0.32022820798918533,-0.12786452700876846,252,0.0799972269673954,-0.3481896804509175,-0.6143045038563991,-0.4964316577836774,-0.6360435629465349,-0.4029944356140267,2
MKC,-0.03685505138089373,0.061224460613966025,-0.23460502128277871,-0.2624113216731355,-0.2431322757839116,0.01984573537218922,0.5389070703836984,-0.1690258419691616,0.5213217527141951,-0.4009536162281648,252,-0.3054405399697631,0.07330405135031892,-1.1987519537073046,-0.7487399535601416,0.15256787252049206,-0.40541210467327965,2
GIS,-0.03574271306477739,0.05779836904243019,-0.24907220270215846,-0.2591538185111988,-0.24452040939764064,0.024231238435777507,0.4741713149007658,-0.17252723073293974,0.510732590982788,-0.4161223201440498,252,-0.29640859497898725,0.05039384619727853,-1.248250209605524,-0.7503792495901132,0.18219779204244704,-0.4124892831869797,2
CAT,-0.1838492283045874,-0.07503602328598791,0.1695816918883024,0.9605534913164544,1.3290548727726117,-0.15443560553746483,1.0836727580115189,0.7478425762369253,0.38673520585710225,1.8303029191980815,252,-1.4990012585958639,-0.8378670528712445,0.18413921073211317,1.107911398666342,-1.0249349203076201,-0.4139505244752547,2
NEE,0.018061798182071875,-0.07936343483945241,-0.022674234609856958,0.2236292730076781,0.22185328643278446,-0.10783671131080695,0.6315487096102637,0.5216085412429489,0.8117831516884835,0.5932724031549783,252,0.14047232406893054,-0.8668043665423634,-0.4736484240456873,-0.19962207427454934,-0.7100972686795222,-0.42193996189463834,2
AEP,-0.053831944525574826,-0.0510916730707649,0.0650107951669141,0.14099474253705346,0.22456010750087319,-0.09952380289907203,0.5715174460991287,0.14926678501111001,0.1871038796693083,0.5839899482802314,252,-0.443289216739611,-0.67775166650955,-0.17364140011222515,-0.19642549363787626,-0.6539324903948724,-0.4290080534788269,2
COST,0.03190327418995098,-0.05787971483620358,-0.02471507464524625,-0.037407331238177854,-0.02776727113826749,-0.12941629380343672,0.8150404919126082,-0.019153425489931375,0.19493180524633616,-0.3034570239329541,252,0.2528620962119874,-0.7231431647186572,-0.480630988194894,-0.49440781030052994,-0.8558961162240136,-0.46024319664522145,2
PFE,0.04313235857804121,-0.05285168935251239,-0.06982825957005745,0.010547676791296423,-0.0333863337711543,-0.12648955208027246,0.8186550489732912,0.17531097368762172,0.5824838932134058,0.23229994041748991,252,0.344039817073131,-0.6895208598441727,-0.6349819918258234,-0.5010435598963545,-0.8361220742357839,-0.46352573374580064,1
DVN,0.09739125885578415,-0.13831448273008495,0.017976464398913095,0.3256302092885819,0.20374784373719623,-0.19363077310496182,0.9797755890107246,0.41230548433500025,0.5100589309321005,0.7299264099829317,252,0.7846102761395681,-1.2610088333411495,-0.3345654441860307,-0.22100343125503763,-1.289750528422654,-0.46434359221306065,1
SMCI,0.002893306503065629,-0.006805176702665561,-0.17861371679781013,-0.40275685203592104,-0.40915998494324823,-0.024246144434971632,1.3852562215187765,0.08523796618403368,1.3699964883458935,0.03302049791284728,252,0.01730747354381769,-0.38160875960887247,-1.0071823703080447,-0.944807941395284,-0.1453315545953881,-0.49232463047275427,1
ICL,0.029820996475860673,-0.06329120582110359,-0.06498197400600536,-0.12647555172191693,-0.1740558154713845,-0.11019261715004848,0.6888543878009786,-0.059246029634607233,0.38637756184142097,-0.2568628187455158,252,0.23595445444806293,-0.7593296956560984,-0.6184008295350154,-0.6671651209684721,-0.7260145532888082,-0.5069911490000663,1
SPCX,-0.2877999128484259,0.04177318894902271,0.030876514501104957,0.03446573773544426,0.47664737461230144,0.001838225026948203,0.42275527847627997,0.09187491536067482,0.7331216646962777,0.07075894474100133,252,-2.343058188893353,-0.056766209478000366,-0.290428997524569,0.10127326683808441,0.03090313427180978,-0.5116153989572056,1
MO,-0.05032147648938223,-0.07451302203825483,0.042664190040760275,0.029237997920264824,0.110076321900346,-0.11646481405292113,0.7556563110258131,0.31999485437481234,1.1557210370679782,0.24226854525824762,252,-0.4147849804516182,-0.8343697540890378,-0.2500984477517263,-0.33162344099317725,-0.7683916048524002,-0.519853645627592,1
IPI,0.054013770932597405,-0.10218608139733898,0.024956489645963753,0.22130012453825776,0.1575319395421113,-0.21566427733140198,1.551285849206397,0.3558854518864685,0.5613357216265877,0.5627389095622212,252,0.4323945167039405,-1.0194189431989122,-0.31068386934162273,-0.27558142541874525,-1.4386162224034726,-0.5223811887317625,1
TDW,0.09622564068476303,-0.15617820611105027,0.08875397366666182,0.32420257946122777,0.21166846793835914,-0.25829473378002527,1.1930579736051532,0.6007598227513715,0.9326209651524283,0.601273018411848,252,0.7751457103250338,-1.380463190853146,-0.09240609302999743,-0.2116496862844921,-1.7266417865045265,-0.5272030092694256,1
ARKK,-0.10934633005609584,-0.06813245049646655,0.04157742178780288,-0.05053395825872531,0.0428699291605219,-0.047375226378985134,1.6232562778022495,0.5099876759837267,1.2474636582511094,0.3767546035309993,252,-0.8940539427619981,-0.7917030010371071,-0.253816734785501,-0.4109898447150383,-0.30159933657638816,-0.5304325719752064,1
HII,0.14671825822375806,-0.11963013403647693,-0.22568625029288425,0.1936566936435984,0.08191369900965961,-0.17778410673507333,0.8311757239550871,0.24733948320420893,0.3766204992525331,0.550526282068313,252,1.1851347734049986,-1.1360669709350575,-1.1682371218296839,-0.3648816774062181,-1.1826851718551261,-0.5333472337242174,1
T,0.1333007618777624,-0.110728017423666,-0.14731816054508406,-0.18504215387883594,-0.2753521056289687,-0.16183410629747202,0.7509220478318904,0.040380123182737315,0.709153809219166,0.000536023607002633,252,1.0761876238236718,-1.076538696912784,-0.9001072319677274,-0.7867894890147826,-1.0749216559052392,-0.5524338899953722,1
NOC,0.028656530491576238,-0.05670198309358465,-0.22457415645387824,-0.07911503645452989,-0.05682972661213004,-0.1127200579044102,0.6772703811983718,-0.04802241432767407,0.26289691358087086,-0.3348172221907699,252,0.22649924413902006,-0.7152676963386478,-1.1644321854132362,-0.5287286908039167,-0.7430907849234459,-0.5850040226680453,1
VAL,0.04305827747727098,-0.26277795253745473,0.2168733068480786,0.6288792962409941,0.5930232492495007,-0.2907021598976529,1.3950101900666154,0.7982745846484102,0.916042809642443,0.827771995660755,252,0.3434382946610029,-2.093293542552187,0.3459435312325345,0.2387056489880569,-1.9455971523670086,-0.6221606440075202,1
MCD,-0.003674387637928267,-0.05512144782004491,-0.17068800266700002,-0.11006501324343843,-0.08011276708507165,-0.12929851037675977,0.8322864658000767,-0.10137097491275138,0.17474979890887649,-0.8089907730678961,252,-0.03602077321190508,-0.7046986888815062,-0.9800651997375942,-0.5562244559344997,-0.855100332159368,-0.6264218899849746,1
GOOGL,-0.07627138906647601,-0.1293933368242417,0.0018616235325488173,0.6408970673318279,0.7820855203873236,-0.20932216836435344,0.9071344308981057,0.6299831876091154,0.5258283132629579,1.1220072649721977,252,-0.6254926217473606,-1.2013533108206425,-0.38970102960793385,0.46197596492044096,-1.395766821646388,-0.6300675637803768,1
PEP,-0.006800840811573838,-0.09308493259936379,-0.15633648376809284,-0.045414301019233494,-0.03434887628499228,-0.1559323634145294,0.6924775290306179,-0.02525978582799837,0.20676431181872604,-0.31562403228083574,252,-0.06140689240915997,-0.958559744973662,-0.930962673516789,-0.5021802603594855,-1.0350475150996505,-0.6976314172717494,1
MTSI,-0.2906767725226739,-0.1474358779886895,0.15662934532748096,0.9825429475018583,1.557822170249406,-0.23611277995785335,1.452118449689024,0.8326300937383395,0.5442833448746746,1.4562821023319181,252,-2.3664176632075256,-1.3220034192397752,0.13982383609451163,1.3780707830598964,-1.5767731176059339,-0.7494599161797654,1
IBM,-0.22536242622475433,-0.0337283875652703,-0.23286623470821688,-0.05550112255471529,0.20598150614737176,-0.0439782253274043,0.9060766786383452,0.0633393908918567,0.4787890825727715,0.048746706517288484,252,-1.836079389029447,-0.5616437269650821,-1.19280284030884,-0.21836562039512983,-0.2786480659205695,-0.8175079285238137,1
DOW,0.113619527861337,-0.25850175468545955,-0.07129633532411861,0.3859973017736673,0.20898773962627448,-0.3345771387719088,1.1592655588934357,0.5296945235615802,0.6397175643261828,0.7654855062130075,252,0.9163802878617348,-2.0646986938685936,-0.6400048907061228,-0.21481545306369107,-2.242031124529825,-0.8490339748612996,1
TTMI,-0.35720643239910543,-0.26646344547659806,0.20047807805864815,1.4771606152763774,2.4693060254400265,-0.35486902908506607,1.4469691253673584,1.220008515787375,0.7941873858134769,1.4858061672418859,252,-2.906624019091166,-2.117938359412118,0.2898486218922828,2.454474272190333,-2.3791298947756356,-0.9318738758392605,1
ASTS,-0.32125435932180446,-0.14598862536774226,-0.4353623321090919,0.17443731105231142,0.7008990719500694,0.0918453041617884,1.4732448421003126,0.761910547221665,1.4600245867539234,0.49445095224505126,252,-2.614701011824579,-1.312325670189036,-1.8856263666740052,0.3661000194823369,0.6390209425374476,-0.9615064173335671,1
MCHP,-0.1542451226587076,-0.21290661349200335,-0.04116069388379662,0.16294576955396067,0.2873003709452233,-0.2217578487320499,1.461587616517589,0.4878176587777209,0.8874293528253157,0.5046234467588889,252,-1.2586223650338304,-1.7598049054472713,-0.5368983042585468,-0.12233329979826318,-1.4797864205733389,-1.03148905902225,1
PLTR,-0.027598831846462057,-0.16277475067976477,-0.12383540190136721,-0.34609829738455034,-0.2986928107820723,-0.28775642911490584,1.5985609288890366,-0.29190263762284274,0.5136551291901603,-0.6461585191335041,252,-0.23028205226305423,-1.4245741511748153,-0.8197629297261195,-0.8143533524035766,-1.925694813966924,-1.042933459906898,1
RKLB,-0.35365243826895765,-0.19462081594529257,-0.11530570694568132,0.4892931119198616,1.3362790484761082,-0.22221681084381076,2.0297495544553157,0.9494090065437277,1.073846243269964,0.8468707808433455,252,-2.8777663603951065,-1.6375281465122176,-0.7905792890838089,1.116442682999084,-1.4828873214820646,-1.1344636868948226,1
TSLA,-0.2738066894705383,-0.2131410704966844,-0.23930445389313515,-0.09385632724471049,0.15931995564349477,-0.2997066234388758,1.5661762554544139,0.42281275706572896,1.1301626891540029,0.33872358443569583,252,-2.229436261138507,-1.7613727147029947,-1.2148306708520455,-0.2734698940304596,-2.006434307465587,-1.4971087696379188,1
BKSY,-0.21851081199229871,-0.3817782011430021,0.062440857754734846,0.2878439447643226,0.5078420500748653,-0.4201688080292127,1.147982710663356,0.888361604818776,1.1320724433797407,0.7493880888806361,252,-1.7804457729353635,-2.889045801909852,-0.1824342268545548,0.13811216126169773,-2.820316952876425,-1.5068261186628995,1
ORCL,-0.10484212239583335,-0.29247322475547977,-0.1302924991404122,-0.49751832800794427,-0.42554669309573834,-0.4112827658430619,1.2582139309313325,-0.5011312722552286,0.6206466028091835,-0.8718830809770794,252,-0.8574807570458397,-2.29186522821363,-0.8418553499587011,-0.964159584027521,-2.7602798918992253,-1.5431281622289834,1
